lowera,meda,uppera,loweravar,medavar,upperavar,lowerh,medh,upperh,lowerhvar,medhvar,upperhvar,time
0.0121717286611435,0.0125396202921734,0.0128242359931351,8.30486483931097e-05,9.78392599226992e-05,0.000111085768441634,0.049371285569314,0.0501542582192662,0.0508323595349905,0.000362892150595884,0.000387300003159591,0.000414579208678218,0
0.0124267127892617,0.0128640929789605,0.0132897193138324,8.38850973673344e-05,9.98318038414797e-05,0.00011243886441232,0.0488894627306598,0.0500900372100914,0.050975290796674,0.000349262050406542,0.000383443223254638,0.000422463565606021,0.25
0.0127029251126002,0.0131846568465375,0.0136949693703399,8.58542935163099e-05,9.97851063210609e-05,0.000120024365754385,0.0485337385897553,0.0497061986988756,0.0510357964636509,0.000342717617618302,0.000379872835623265,0.000442059306132732,0.5
0.0130258901425789,0.0136150007628385,0.0143084565808506,8.48221103090637e-05,0.000104423766150303,0.000122841183583078,0.0482128117166677,0.0495284763989714,0.0507738636088451,0.00033709364064334,0.000379061178905611,0.000426919683370872,0.75
0.0133577944459893,0.0140681490121133,0.0148182277887687,8.25486017422424e-05,0.000110043695285318,0.000124561958810757,0.0482112349353456,0.0491776941972829,0.0504905741343213,0.000328512007969646,0.000382645430691611,0.000418065158842493,1
0.013753658727623,0.0146206156580122,0.0152655457605187,8.28523878173185e-05,0.000111541953626086,0.000128387955901882,0.0478253274453161,0.0488123995896603,0.049897444142619,0.000330521190733722,0.000373322287195303,0.000420842884717168,1.25
0.0141289896421986,0.0150471098981576,0.0159251987810818,8.33787982065609e-05,0.000115031575184269,0.000131987901363273,0.0472954172480316,0.0487034318474472,0.050073579252202,0.00032660877182986,0.000376616768345505,0.00042600300583122,1.5
0.0146330408856143,0.0156017197346046,0.0164932255815972,8.66272488552324e-05,0.000118599107721347,0.00013565973116573,0.0469300675887112,0.0484020268500452,0.050147334881867,0.00031910083507845,0.000366235796584778,0.000413506332226337,1.75
0.014997229518757,0.0162028866186155,0.0169500921070562,8.82294356055707e-05,0.000117008483194515,0.000139046866725618,0.0466404528549594,0.0481219099564125,0.0499696501753991,0.000319078211407594,0.000361127710855787,0.000421278631209728,2
0.0152289567613634,0.0165055385793698,0.0175451267434571,8.85751447834741e-05,0.000114358988355401,0.000142035867202077,0.0462657867206685,0.0480693088425721,0.0494802526329999,0.00032115010205085,0.000355262358051915,0.000421207764362373,2.25
0.0158076271899789,0.0168671945064258,0.018187976436974,9.00988138232493e-05,0.000115928164112233,0.000146278365006948,0.0459088269188614,0.0477397737218078,0.0493990030930681,0.000317607193813218,0.000357078233379619,0.000416571443725117,2.5
0.016370285143303,0.0174169224854395,0.0189082033393621,9.05441070675963e-05,0.000118691283772973,0.000147491643469159,0.045572290483993,0.0469639634039445,0.0492857003022273,0.000310868161871307,0.000355695480155125,0.000403741507919742,2.75
0.0168769887395897,0.0179808327667055,0.019536219520367,9.24234035684311e-05,0.000121639391231434,0.000149816303658228,0.0448254896964101,0.046699624917813,0.0489397101374276,0.000305815297237963,0.000348669773777803,0.000410289412617446,3
0.017180634345844,0.0185342348310584,0.02017423994878,9.4468812556969e-05,0.000123807738020206,0.000149092099613291,0.0447121614582626,0.0463418120850043,0.0484458962281942,0.000299553465295866,0.000349920775079805,0.000403303895986447,3.25
0.0174080610447966,0.018945020965093,0.0208398113919222,9.07282839775852e-05,0.000122693202644146,0.000148949706258821,0.0443390238222411,0.0457503879539331,0.0483055097233065,0.000305922508171755,0.000349629476805359,0.000399497999847948,3.5
0.0179221182339741,0.0194970354379579,0.0211907130948148,8.79253605963935e-05,0.000124558068522708,0.000149689554659798,0.044015528563448,0.0455007834025611,0.0482746558160742,0.000296015899866658,0.000348279486133324,0.000392261797433653,3.75
0.0183793073004743,0.0196683911224194,0.0220245985776875,8.79349230561206e-05,0.00012242148341158,0.000151231240430518,0.0438923061994601,0.0453210395217613,0.0480936983544179,0.000306723223262496,0.000352927560324397,0.000398014831016214,4
0.0186176095036287,0.0201659863699554,0.0225724496589252,8.93416043394046e-05,0.000123417645368265,0.000159888052648745,0.0437852417628341,0.045315329261011,0.0478508248552045,0.000299305225089968,0.000346465849324572,0.00039056123161905,4.25
0.0191374093789049,0.0207372185813623,0.0229661835615258,9.2157534266529e-05,0.000123664317467641,0.000154310113350502,0.0434174036676884,0.0449888964362864,0.047655006801215,0.000301668469824206,0.000336814737423263,0.00038942852223028,4.5
0.0195734538691945,0.0211218758976967,0.0233370613389154,9.47281402255295e-05,0.000121617421140012,0.000152799261291507,0.0434755116260482,0.0445358914839351,0.0475936517450378,0.000300395162692944,0.000336390653251592,0.000376842943692442,4.75
0.0198408378674639,0.0214897459600468,0.0238137617366841,9.25266111844876e-05,0.000115241568957862,0.000151177036268838,0.0432306983220502,0.0446527825901037,0.047491713786016,0.000301657067195289,0.000333549959700662,0.000394682988982206,5
0.0201017555807622,0.0220497360241729,0.0240258401147614,9.16337315676899e-05,0.000118400949108934,0.000152342876347858,0.0429921161574736,0.044577079395754,0.0474349392134632,0.000292958177506265,0.000337013031586472,0.000391716081007068,5.25
0.0206087256422356,0.0225595097757796,0.0247011318261229,9.26386287729733e-05,0.000118609467937742,0.000154185868381487,0.0426852920410963,0.0447408569976094,0.0470964239671907,0.000297269103021961,0.000337647343388594,0.000404481352039615,5.5
0.020943321504935,0.0229286590913373,0.0250374702497458,9.41092681248667e-05,0.000122710559415822,0.000155276296509861,0.0422647141459589,0.0444917363509914,0.047132574028883,0.00029724487177028,0.000328802797684527,0.000384784310302868,5.75
0.0213353959669846,0.0233030474257999,0.0255497569575909,9.23079311870158e-05,0.000122430467594635,0.000154549870222881,0.0421807382473117,0.0444312480711607,0.0473769526030087,0.000285259302104536,0.000334492126428405,0.000386538053170119,6
0.0216209225110095,0.0236255091498188,0.0261467062174155,9.50852907063342e-05,0.000121140661789802,0.00015606734377241,0.0419217801407438,0.0439216340255069,0.0471074038316548,0.00028350143317095,0.000327942217672866,0.000387709190995111,6.25
0.0220380826421185,0.0239683686499653,0.0262985322271357,9.49996082881426e-05,0.000121464112895505,0.000157731740400194,0.0415073978123614,0.0438737068353997,0.0469580057971746,0.000285985700300267,0.000328069577756647,0.000386278877803239,6.5
0.0223177415824003,0.0243865881094604,0.026922177071251,9.58034742558988e-05,0.000119141372552276,0.000162752224649164,0.0408325333186743,0.0435123083626779,0.0469406854767633,0.000279405288294015,0.000322328582349164,0.000376532943220609,6.75
0.0225672104842615,0.0248655869885907,0.0274676823362867,9.29915634754038e-05,0.000116632047854011,0.000161103299176842,0.0407758376405942,0.0433826986178786,0.046343431275575,0.0002739525991828,0.000326812809429609,0.000372714387268767,7
0.0227055720033039,0.0251886388363539,0.0277680991530314,9.22281155416658e-05,0.00011753021855995,0.000157374366699332,0.0401047417017578,0.0431908701885713,0.0463937608147894,0.000278383288064317,0.000319634840322215,0.000372937625420939,7.25
0.0232355276077387,0.0253674957975255,0.0281169706895274,8.98591311210479e-05,0.000114961669387699,0.000155580774368925,0.0405088178724616,0.042866855900002,0.0467346763563375,0.000271594155853887,0.000324441854290395,0.00038412763600033,7.5
0.0232934188081604,0.0257571662748202,0.0284897374028455,9.10428470872552e-05,0.000110420028378655,0.000156360611806239,0.0396654717988439,0.0423377445205852,0.0464523915675174,0.000270545703965902,0.000329921641057437,0.000372585255697019,7.75
0.0238506197516905,0.0260822784869033,0.0290051216295971,8.91083179052041e-05,0.00011122240718016,0.000153409427185967,0.0393983432440825,0.0422914471986169,0.0452569048513605,0.000279364941793453,0.000308154454057809,0.000371973003250641,8
0.0239629924050475,0.0264421795369069,0.029569108077321,8.92136507203744e-05,0.000109868679492291,0.00015221734276938,0.0388361991582172,0.0417255312438019,0.0448921606487086,0.000276818517342079,0.00032024730419861,0.00037788860736711,8.25
0.0243427455480034,0.0271137483820839,0.029865191213093,8.9444372564002e-05,0.000106840362120811,0.000152951652073053,0.0386624407486361,0.0413154718565543,0.0447707294718803,0.000276933494473582,0.000322841328789532,0.000387148096036827,8.5
0.0248389799263855,0.0272462595807973,0.0307053966821859,8.95441269196701e-05,0.000106159442882274,0.000149541703770164,0.0376941783697622,0.0410982885107573,0.0442384200771587,0.000272865917072098,0.000312858199264078,0.000385737865773062,8.75
0.0254845849999345,0.0276032675117854,0.0304520265655534,8.93116345718795e-05,0.000107041359685295,0.000142382966508373,0.036948622401806,0.040885466806776,0.0442503330999812,0.000271436735849177,0.000304112945012491,0.000385357157995004,9
0.0257306086116448,0.0278451767080312,0.0313599017816385,8.84911799865528e-05,0.00010887664220256,0.000145461547582337,0.0365296342986095,0.0406879203549308,0.0433635841469895,0.000261160860738895,0.000314408532573202,0.000384999233823903,9.25
0.0260950348534373,0.0283384778501337,0.0314684548440471,8.78420132860756e-05,0.000110910518843369,0.000146374872932207,0.0358840692530578,0.0405672600738653,0.0431283873758187,0.000251736156465315,0.000309235834461842,0.000379313060022203,9.5
0.026325315196671,0.028668894251019,0.0316883332566399,8.94859853107573e-05,0.000112942553276071,0.00014293331378032,0.0357029224466541,0.0398024287095819,0.0431218261988167,0.000254254763556928,0.000307195111918044,0.000381504381597743,9.75
0.0268232827656925,0.0291824108727278,0.0322756735368107,8.95591479693473e-05,0.000114114298035887,0.000140342624272562,0.0355405258904018,0.0393416862067581,0.0427771212765151,0.000250317676851663,0.000320671818560081,0.000386896872899494,10
0.0270165263145222,0.0288843439463953,0.0322118461601808,8.95953585586375e-05,0.000112191770787502,0.000134458388502852,0.0352930982275014,0.038991205620319,0.0425225978320053,0.000251510623737565,0.000323326993206858,0.000379643263748569,10.25
0.0271247441612767,0.0295777708466166,0.032733728347763,8.87339429780515e-05,0.000111693679189942,0.000133296029272422,0.0352797881350449,0.0390539940910323,0.0424361413219543,0.000249487489805308,0.000326476931809615,0.000390254978932709,10.5
0.0276393902214228,0.0303259473789739,0.0330011303179759,8.74973012533563e-05,0.000111668088327155,0.000132679401014245,0.0355265770605079,0.0385877247357707,0.0428462499344517,0.000248855298235241,0.000319068399365756,0.000376819309886851,10.75
0.0272403729344981,0.0302427342494796,0.0324896948274439,8.65642080752341e-05,0.000109784196363453,0.000138273471206689,0.0349626623671391,0.0388715627622353,0.0425197900935801,0.000249569202306267,0.000306792555576554,0.000388335503277713,11
0.0272551865226373,0.0304021731716147,0.0329174866226527,8.44222443671157e-05,0.000111565105838598,0.000143660347084695,0.0345501772834151,0.038420654668612,0.0425706680707917,0.000261723270684419,0.000307313460671284,0.000384832895409864,11.25
0.0276119457763824,0.0307342476741718,0.0332412274951923,8.69187909497087e-05,0.000110500850719713,0.000141866151621874,0.033772563593254,0.0388525793204501,0.0421977657210984,0.000250655191618528,0.000311256301046018,0.000394243268785249,11.5
0.0280340647477737,0.0311143298986559,0.0334199288089063,8.66612911108678e-05,0.000112260282552992,0.000142347260723679,0.0341319770144465,0.038635195901839,0.0418311262686535,0.000260757603427933,0.000313068610108888,0.000393081916534013,11.75
0.0279138900846031,0.0312017824130029,0.0339168858182789,8.75250286092237e-05,0.00010987935617585,0.000141500676986548,0.0339265238577383,0.0380277475536817,0.0417319551305385,0.00024673446750849,0.000316167341418601,0.000395573448714785,12
0.027969656956365,0.0319524577984661,0.0343605730111638,8.54291961268677e-05,0.000112886064802205,0.00014178831510717,0.0337088352555013,0.0379248571141667,0.0418096041836836,0.000254105254066882,0.000304280910942579,0.000384118214059816,12.25
0.0283085926556835,0.0321594189030782,0.0342309224460091,8.74933856074051e-05,0.000111406314137266,0.000141176847237748,0.0334492208487223,0.0377983088596949,0.0413986432887393,0.000257047858101229,0.000302394847709373,0.000381909922592889,12.5
0.028520047183452,0.0326213359077262,0.0347235552804582,8.34912353381672e-05,0.000113266502389993,0.000145500439581991,0.0333746259279342,0.0373308617078946,0.0411225255786812,0.000265627590886859,0.000289018367113055,0.000369520937815134,12.75
0.0289949602795633,0.0329433279281665,0.0352249178006303,7.96570728911915e-05,0.000113841559770213,0.000145400125253118,0.033703684208437,0.0373933431144191,0.0414431002933141,0.00026443931817626,0.000299016464412237,0.000365413450414545,13
0.0293396610888974,0.0329924316230396,0.0354095743063665,8.44570198537981e-05,0.00010835001445077,0.000140580528934764,0.0327364585952546,0.037148559725863,0.0412227534331578,0.000255879772889438,0.000304070144961225,0.000389432486112091,13.25
0.0293031061380934,0.0329236620120851,0.0358537021248354,8.40578634893053e-05,0.00010843603123187,0.000135801070542611,0.0321921744034446,0.0369382200715924,0.0401991232252932,0.000248173324779486,0.000303233000009956,0.000370951522010977,13.5
0.0293734394686674,0.03323487673174,0.0358880126258862,8.18352651229928e-05,0.000103873110311971,0.000126230237746356,0.0320555315061562,0.0363964616791468,0.0402952657270143,0.000249191109189762,0.000295176922213072,0.000378165817938377,13.75
0.0295547390954665,0.0336140073451302,0.0367624347257905,8.74105858094528e-05,0.000106653043217245,0.00012783657177287,0.0315855391007537,0.036143278730379,0.0403311006033522,0.000245960045737456,0.000292087126601466,0.000371719587529549,14
0.0297648115301189,0.0342008557526357,0.036740211943694,8.51189179583444e-05,0.000102043154752325,0.000131988652878789,0.0317177905700649,0.0357897697326721,0.0395338783679102,0.000235129345544583,0.000288104889609113,0.000382286776450595,14.25
0.0297689915726793,0.0344157190319982,0.0370299233119449,8.31167832468605e-05,0.000103828982240689,0.000129817308856,0.0306391000745428,0.036054535629866,0.0395916287634265,0.000236016246100414,0.000295995598809913,0.000363107654039917,14.5
0.0304154717503881,0.0347980683347092,0.037669161727234,8.33171951690702e-05,0.00010461869169029,0.000134170603569091,0.0299532428063842,0.0357691591667275,0.0388257664145832,0.000235188859376172,0.000285236335605004,0.00036078372187021,14.75
0.0306835891820875,0.0349620621732066,0.038068398212314,8.1258914965005e-05,9.99396375400955e-05,0.000131443204852594,0.0299130832853191,0.0347235738414851,0.0388529424428211,0.000243262982231367,0.000290161029656929,0.00036580622257196,15
0.030784093746326,0.035343630644546,0.038095715853227,8.09379070317617e-05,0.000101090224878948,0.000129346410160137,0.029193204027911,0.0344402375394415,0.0383532068586597,0.000235793858269267,0.000286509429937039,0.000357860037113273,15.25
0.0310469619940889,0.0353555997474032,0.0386869951273916,8.04747077649727e-05,0.000101299198225176,0.000130982580255808,0.0286955521480834,0.0342424509752546,0.0381221296687548,0.000242754084830059,0.00028864281654027,0.000364550318885241,15.5
0.0314337558799315,0.0357203132248951,0.0384155359555711,8.15914706457608e-05,0.000101965488003822,0.000127735071330954,0.028386693563567,0.0339138789542231,0.0379733464973515,0.000240374461943158,0.000288671230127003,0.000368811306534724,15.75
0.031479782611649,0.0355821125129919,0.0389347813787198,8.09003830114611e-05,9.85350882273089e-05,0.000120077912573287,0.0287033406546813,0.0337368899829403,0.0381775195709302,0.000246542549969386,0.000282107768299167,0.000359544332548504,16
0.0317556336058075,0.0360614841322455,0.0393968424995383,8.49341262394534e-05,0.000100248807512501,0.000119832969964997,0.028769416467158,0.0331892580261708,0.0374041719175641,0.000249782394603673,0.000280948862995844,0.000359446880408857,16.25
0.0320117632465689,0.0359981003101081,0.0392620778203845,8.05164928998804e-05,0.0001001385336454,0.000117204817999249,0.0288169271848648,0.0327153627710292,0.0373164361141571,0.000241057283269714,0.000284517949116339,0.000370038149915666,16.5
0.0318923268881418,0.0361158866304949,0.0393118187358707,8.13864416278794e-05,9.82645462071572e-05,0.000118055793592222,0.0286099218888706,0.0327047702695674,0.0366880284652556,0.000238824946886178,0.000295380760765666,0.000354409342759854,16.75
0.0318964157154062,0.0364743273381566,0.039325377255618,7.87622904043584e-05,9.63855926593382e-05,0.00012262501825758,0.0283885527168028,0.0326478450417381,0.0370429925439969,0.000241613307556299,0.000284000803871758,0.000363343545785405,17
0.0320244564970901,0.0365323010128999,0.0391137239686128,7.91568479007165e-05,9.79750536277801e-05,0.000122082527781068,0.0273542069160671,0.032829262320591,0.0364013221564383,0.000245263625151338,0.000297099656926758,0.000360361039457601,17.25
0.0321778649490271,0.0363773815696994,0.0393686215752504,7.81815203516259e-05,9.45739625369383e-05,0.000116025543332958,0.0269522636537758,0.0318226795219599,0.0361358570964112,0.000239212651668462,0.000291352382489655,0.000366345389066905,17.5
0.032395550615506,0.0363298606253763,0.0397953072653953,7.74972532038369e-05,9.45090608949372e-05,0.000114612074595559,0.0275592842796122,0.0327196651303927,0.0359391611151994,0.000240161195026945,0.000283077225465319,0.000361432902328003,17.75
0.0326144721426019,0.0363177201126123,0.0392074093189338,7.7105948193155e-05,9.67965866006691e-05,0.00011479045406189,0.0268607299766736,0.0323281582466018,0.035803214191351,0.000219201800027446,0.000278760452579195,0.00036248347610264,18
0.0328081694431385,0.0363902206126686,0.0398069483325464,7.8534702609907e-05,9.29963210317454e-05,0.00011270541684789,0.0269114548398109,0.0314379823090456,0.0359830974580691,0.000223757172426766,0.000277190816957338,0.000375110361687723,18.25
0.0331739694499838,0.0365268628720612,0.0395874735563635,7.86406869247657e-05,9.57155079242638e-05,0.000111375253956271,0.0262479125297389,0.0312302920710567,0.0349410511458499,0.000218298879994901,0.000288425617891519,0.000394454070615324,18.5
0.0335417249040359,0.0370516652226004,0.0398967753816907,7.93366258608115e-05,9.50029932644133e-05,0.000117263321957126,0.0259967654365207,0.0308401903283343,0.0354286317750595,0.000206619039078703,0.000284026783842944,0.00035878883621719,18.75
0.0335968858244824,0.0370424751336981,0.039915473479567,7.91405781713594e-05,9.76723299691404e-05,0.000117769870318619,0.0258772403708789,0.0303434171220961,0.0346290875634209,0.000206433050636351,0.000267459873875597,0.000358783518202254,19
0.033464870835463,0.0368857572647344,0.0402231710176337,7.83720854854864e-05,9.57500154779923e-05,0.000117384077114843,0.0252450848565511,0.0303365751549103,0.0344037133191732,0.0002056825277453,0.000271064714973168,0.000384149575140244,19.25
0.0337831281845751,0.03734906603056,0.0403258974190704,7.37275598254253e-05,9.51830594260966e-05,0.000124436602153953,0.0250031352912077,0.0304083419269646,0.0345302795693899,0.000206782524481815,0.000273068696177743,0.000365804773428011,19.5
0.0342228009544837,0.0373536319002588,0.0408733682870658,7.50445882293295e-05,9.59249118979197e-05,0.00012684281391206,0.0252073870764128,0.0303003253386267,0.0345540921600858,0.000214525662083959,0.00025167954085382,0.000383360501466932,19.75
0.0344618260996346,0.0372690538111908,0.0409931530158083,7.53407021143762e-05,9.7980564669552e-05,0.000114149226700572,0.0244730630872915,0.0292361126445388,0.0338540984419917,0.000201839061351324,0.000254517051091317,0.000379319134690069,20
0.0345816066125638,0.0375974618354522,0.0417697919394305,7.60852509085196e-05,9.3638772645193e-05,0.000111694664430533,0.0240485721163378,0.0288777004026327,0.033882570199157,0.000199860163083246,0.000258660239467871,0.000394526199842611,20.25
0.0342939311733908,0.0379171513562551,0.0417537457339507,7.56921756020597e-05,9.20987276122879e-05,0.000117250845171958,0.0230218841605345,0.0284171953169071,0.0330677617284867,0.000203502301973015,0.000256912308528616,0.000356631983710699,20.5
0.0344814783883623,0.0383150336478733,0.0422625187018013,7.68391146053956e-05,8.70122097914989e-05,0.000111389793610172,0.0224740492087847,0.0280840554229975,0.032868117670495,0.000197327860584561,0.000263274596067401,0.000331245163894811,20.75
0.0346696395528004,0.0389809966402986,0.0424488220436759,7.75104175997347e-05,9.09151872513668e-05,0.000109193614632855,0.0225519229432589,0.0280601633753616,0.0316746855335088,0.000197051254743863,0.000259008867021619,0.000338599259392393,21
0.0351145671896949,0.0389465838952149,0.042863011209332,7.67636146802151e-05,9.12002453756459e-05,0.000114856017230698,0.0222484774970104,0.0279846781945981,0.0319619240912593,0.000191277502111959,0.00025384236512791,0.000340382452050174,21.25
0.0347758604145536,0.0390129383820034,0.0429613897778961,7.65594570545915e-05,9.18154972340083e-05,0.000112240453614107,0.0226194529744557,0.0278798185719762,0.0316615570011968,0.000190734716059492,0.000250211162567493,0.000319870479977451,21.5
0.0352598309090547,0.0391752505097767,0.0432057398294167,7.6003115471494e-05,8.91401247605323e-05,0.00011376798989783,0.0226803523287512,0.0278458173275944,0.0314112902284847,0.000199783473337601,0.000243405609173142,0.000346026826970807,21.75
0.0355215344205614,0.0395114702173309,0.0438864227177537,7.62095703422747e-05,8.99670912364032e-05,0.000115272329119451,0.0219986499191815,0.0276792425084586,0.0315318641183821,0.00020110673861687,0.000243959047449986,0.000369758098987523,22
0.0357594487606045,0.0394971221453673,0.0432003077859433,7.21518475359423e-05,8.84572785716962e-05,0.000111750327889663,0.023735073344345,0.0274061086421431,0.0316754598635086,0.000200752017351988,0.000240988026747797,0.000336740585801276,22.25
0.035693976596778,0.039372449542878,0.0432739727496726,7.31270415746481e-05,9.16940752142527e-05,0.000113995900811267,0.0229956466168836,0.0274305872341749,0.0314080112316835,0.000201512915059954,0.000238989259751459,0.000335427048774216,22.5
0.0358416666259118,0.0399217129273914,0.0432874522063442,7.30072079197085e-05,8.73129020322774e-05,0.00011142578008312,0.0225745749352195,0.0273846942266762,0.0315421742929495,0.000192034963444747,0.000254728420291776,0.000367457300090339,22.75
0.0359336652667607,0.0402428291620416,0.0439138665369974,6.62628623031596e-05,8.94832995283717e-05,0.000109351990783015,0.0222324768447321,0.0273967609729744,0.0305964122109927,0.000210049382778513,0.000273938726296501,0.000390876817440098,23
0.0358478090408574,0.0404823816070962,0.0438236010133312,6.86465337436477e-05,8.55039317486326e-05,0.000104375739932236,0.0202948397824551,0.0267343086180151,0.0315679104186228,0.000215852127050563,0.000264233445326618,0.000372347662235257,23.25
0.0364446810998755,0.0401767110791683,0.0436901920533412,6.55416735767377e-05,8.18569190842021e-05,0.000108266729762401,0.0197987596718705,0.0274751342080206,0.0320028059345409,0.000211212497919793,0.000256086771422917,0.000375109250897972,23.5
0.0364510220124943,0.0401659812944833,0.0436388847411114,6.67729953857849e-05,8.48881372383358e-05,0.000106228009230872,0.0187237455924302,0.0254700520501245,0.0316289058861497,0.000211611009061047,0.000260933768980313,0.000360884911840783,23.75
0.0364922814439463,0.0410856317597518,0.0434188279306635,6.45429472951421e-05,7.65188106039286e-05,0.000108105373534882,0.0185846683478569,0.0258323326182479,0.0320651501275504,0.00019504614603589,0.000251752555616507,0.000359498719816939,24
0.0359719079654253,0.0408830119082763,0.0431519909288568,6.29548266422308e-05,7.72175798433689e-05,0.000107813668961826,0.0177652956133321,0.0270236590379032,0.0310096603539183,0.000195587961437218,0.000239628206138311,0.000320666714190824,24.25
0.0359837239630568,0.0409019571772054,0.0438597778638976,5.84721176116477e-05,7.97671533328138e-05,0.000100965191184442,0.0188507090887704,0.0266131395275306,0.0309043786984272,0.000188114687737421,0.000250294885231986,0.00034753571153261,24.5
0.0367469316940685,0.041492013204742,0.0443342061555374,5.90233849686535e-05,7.94374056654282e-05,0.000107777691672141,0.0180725956015833,0.0263920829931313,0.03039811157512,0.00017526979928729,0.000248714991513188,0.000341776420863983,24.75
